job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00041,SNT,POINT_MACHINE_OVERHAUL,DST-DPI-DN,DST-DPI DN km 5.54,5.538,5.707,1,0,1,0,0,37.6,9.7,25.0,100.0,120,SNT_GANG_1,1,1.845,HIGH,MEDIUM,D:poisson_from_periodicity
J00064,ENGG,THROUGH_TAMPING,BQI-LCR-UP,BQI-LCR UP km 2.88,2.883,6.028,1,0,0,0,0,66.2,10.4,35.0,150.0,150,TAMPER_0,1,1.001,NORMAL,MEDIUM,D:poisson_from_periodicity
J00066,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,BQI-LCR-UP,BQI-LCR UP km 2.12,2.119,2.196,1,0,1,0,0,48.8,7.3,20.0,90.0,120,SNT_GANG_2,1,2.067,URGENT,LOW,D:poisson_from_periodicity
J00070,SNT,TRACK_CIRCUIT_MAINTENANCE,BQI-LCR-DN,BQI-LCR DN km 9.98,9.98,10.287,1,0,1,0,0,30.6,9.8,20.0,80.0,120,SNT_GANG_1,1,0.799,NORMAL,HIGH,D:poisson_from_periodicity
J00079,ENGG,WELDING_REPAIR,LCR-DSPT-DN,LCR-DSPT DN km 4.08,4.075,4.13,1,0,0,0,0,51.5,16.0,30.0,120.0,120,PWAY_GANG_1,1,2.12,URGENT,HIGH,D:poisson_from_periodicity
J00097,TRD,OHE_INSPECTION,KPPR-MGSJ-DN,KPPR-MGSJ DN km 0.16,0.164,1.923,1,1,0,0,0,35.1,12.9,25.0,100.0,120,TOWER_WAGON_0,1,0.771,NORMAL,HIGH,D:poisson_from_periodicity
J00131,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 6.30,6.3,6.561,1,0,0,0,0,43.9,12.7,25.0,100.0,120,PWAY_GANG_3,1,1.146,NORMAL,HIGH,D:poisson_from_periodicity
J00153,SNT,POINT_MACHINE_OVERHAUL,SGE-ANU-UP,SGE-ANU UP km 7.06,7.057,7.241,1,0,1,0,0,42.9,8.7,25.0,100.0,120,SNT_GANG_2,1,2.192,URGENT,MEDIUM,D:poisson_from_periodicity
J00174,ENGG,WELDING_REPAIR,CV-ED-DN,CV-ED DN km 3.11,3.109,3.149,1,0,0,0,0,60.5,17.2,30.0,120.0,120,PWAY_GANG_3,1,1.657,HIGH,HIGH,D:poisson_from_periodicity
J00018,ENGG,TRACK_GEOMETRY_CORRECTION,KEY-KNNT-UP,KEY-KNNT UP km 4.62,4.624,4.889,1,0,0,0,0,46.5,10.2,25.0,100.0,120,PWAY_GANG_1,2,0.981,NORMAL,MEDIUM,D:poisson_from_periodicity
J00065,SNT,TRACK_CIRCUIT_MAINTENANCE,BQI-LCR-UP,BQI-LCR UP km 7.54,7.543,7.816,1,0,1,0,0,25.6,9.2,20.0,80.0,120,SNT_GANG_1,2,1.529,HIGH,HIGH,D:poisson_from_periodicity
J00071,TRD,OHE_INSPECTION,BQI-LCR-DN,BQI-LCR DN km 1.19,1.189,4.441,1,1,0,0,0,44.8,10.5,25.0,100.0,120,TOWER_WAGON_0,2,1.389,NORMAL,MEDIUM,D:poisson_from_periodicity
J00076,TRD,OHE_MEASUREMENT_UNDER_LOAD,LCR-DSPT-UP,LCR-DSPT UP km 1.32,1.321,1.575,0,0,0,0,1,31.5,6.7,18.0,65.0,0,TRD_GANG_1,2,0.658,NORMAL,MEDIUM,D:poisson_from_periodicity
J00080,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,LCR-DSPT-DN,LCR-DSPT DN km 7.90,7.896,7.942,1,0,1,0,0,38.4,9.9,20.0,90.0,120,SNT_GANG_0,2,1.918,HIGH,MEDIUM,D:poisson_from_periodicity
J00099,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KPPR-MGSJ-DN,KPPR-MGSJ DN km 1.23,1.226,1.424,0,0,0,1,0,22.6,5.1,15.0,55.0,0,SNT_GANG_0,2,1.028,NORMAL,MEDIUM,D:poisson_from_periodicity
J00100,ENGG,THROUGH_TAMPING,MGSJ-SA-UP,MGSJ-SA UP km 0.14,0.14,3.218,1,0,0,0,0,71.3,13.0,35.0,150.0,150,TAMPER_1,2,1.256,NORMAL,MEDIUM,D:poisson_from_periodicity
J00133,SNT,POINT_MACHINE_OVERHAUL,DC-MVPM-UP,DC-MVPM UP km 12.39,12.39,12.59,1,0,1,0,0,39.6,10.9,25.0,100.0,120,SNT_GANG_0,2,2.609,URGENT,MEDIUM,D:poisson_from_periodicity
J00159,TRD,OHE_HEIGHT_ADJUSTMENT,SGE-ANU-DN,SGE-ANU DN km 6.63,6.632,6.908,1,1,0,0,0,24.6,9.5,15.0,60.0,120,TOWER_WAGON_1,2,0.831,NORMAL,HIGH,D:poisson_from_periodicity
J00169,SNT,POINT_MACHINE_OVERHAUL,CV-ED-UP,CV-ED UP km 2.25,2.247,2.482,1,0,1,0,0,50.9,9.1,25.0,100.0,120,SNT_GANG_0,2,1.965,HIGH,MEDIUM,D:poisson_from_periodicity
J00008,TRD,OHE_HEIGHT_ADJUSTMENT,TPT-MOLK-UP,TPT-MOLK UP km 1.03,1.028,1.355,1,1,0,0,0,30.4,9.2,15.0,60.0,120,TOWER_WAGON_1,3,0.767,NORMAL,HIGH,D:poisson_from_periodicity
J00011,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MOLK-KEY-UP,MOLK-KEY UP km 0.78,0.776,0.831,1,0,1,0,0,37.6,8.3,20.0,90.0,120,SNT_GANG_1,3,2.019,URGENT,MEDIUM,D:poisson_from_periodicity
J00033,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-DN,SLY-DST DN km 1.04,1.039,1.384,1,0,0,0,0,44.0,13.6,25.0,100.0,120,PWAY_GANG_0,3,1.228,NORMAL,HIGH,D:poisson_from_periodicity
J00125,ENGG,TURNOUT_TAMPING,DVBH-DC-UP,DVBH-DC UP km 5.17,5.173,5.491,1,0,0,0,0,48.4,12.9,30.0,130.0,150,TAMPER_1,3,1.135,NORMAL,MEDIUM,D:poisson_from_periodicity
J00126,TRD,INSULATOR_REPLACEMENT,DVBH-DC-UP,DVBH-DC UP km 3.33,3.326,3.586,1,1,0,0,0,42.3,7.6,25.0,90.0,120,TOWER_WAGON_0,3,1.261,NORMAL,MEDIUM,D:poisson_from_periodicity
J00128,TRD,OHE_INSPECTION,DVBH-DC-DN,DVBH-DC DN km 0.79,0.793,4.35,1,1,0,0,0,45.1,14.7,25.0,100.0,120,TOWER_WAGON_1,3,1.246,NORMAL,HIGH,D:poisson_from_periodicity
J00129,ENGG,TURNOUT_TAMPING,DC-MVPM-UP,DC-MVPM UP km 2.86,2.862,3.08,1,0,0,0,0,57.2,16.7,30.0,130.0,150,TAMPER_0,3,1.112,NORMAL,HIGH,D:poisson_from_periodicity
J00139,ENGG,THROUGH_TAMPING,DC-MVPM-DN,DC-MVPM DN km 1.32,1.32,4.749,1,0,0,0,0,59.0,14.5,35.0,150.0,150,TAMPER_1,3,1.196,NORMAL,MEDIUM,D:poisson_from_periodicity
J00149,ENGG,RAIL_RENEWAL,MVPM-SGE-DN,MVPM-SGE DN km 4.24,4.238,4.5,1,0,0,0,0,86.7,16.1,45.0,180.0,150,PQRS_0,3,1.974,HIGH,MEDIUM,D:poisson_from_periodicity
J00002,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 3.96,3.958,4.292,1,0,0,0,0,39.3,14.1,25.0,100.0,120,PWAY_GANG_2,4,1.145,NORMAL,HIGH,D:poisson_from_periodicity
J00014,ENGG,TRACK_GEOMETRY_CORRECTION,MOLK-KEY-DN,MOLK-KEY DN km 4.97,4.972,5.52,1,0,0,0,0,45.7,14.7,25.0,100.0,120,PWAY_GANG_0,4,0.79,NORMAL,HIGH,D:poisson_from_periodicity
J00028,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-UP,SLY-DST UP km 4.33,4.335,5.156,1,0,0,0,0,40.0,13.8,25.0,100.0,120,PWAY_GANG_0,4,1.453,HIGH,HIGH,D:poisson_from_periodicity
J00059,ENGG,TRACK_GEOMETRY_CORRECTION,BDY-BQI-UP,BDY-BQI UP km 8.36,8.365,8.767,1,0,0,0,0,44.7,14.6,25.0,100.0,120,PWAY_GANG_3,4,0.895,NORMAL,HIGH,D:poisson_from_periodicity
J00063,ENGG,THROUGH_TAMPING,BQI-LCR-UP,BQI-LCR UP km 0.09,0.092,3.16,1,0,0,0,0,61.4,12.4,35.0,150.0,150,TAMPER_1,4,1.224,NORMAL,MEDIUM,D:poisson_from_periodicity
J00069,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-DN,BQI-LCR DN km 4.78,4.779,5.296,1,0,0,0,0,49.1,13.1,25.0,100.0,120,PWAY_GANG_3,4,0.632,NORMAL,MEDIUM,D:poisson_from_periodicity
J00081,TRD,OHE_INSPECTION,LCR-DSPT-DN,LCR-DSPT DN km 3.34,3.342,7.592,1,1,0,0,0,45.3,14.5,25.0,100.0,120,TOWER_WAGON_0,4,1.084,NORMAL,HIGH,D:poisson_from_periodicity
J00086,ENGG,DEEP_SCREENING,TNT-KPPR-UP,TNT-KPPR UP km 3.88,3.881,4.904,1,0,0,0,0,197.5,36.6,90.0,300.0,240,BCM_0,4,1.061,NORMAL,MEDIUM,D:poisson_from_periodicity
J00140,ENGG,THROUGH_TAMPING,DC-MVPM-DN,DC-MVPM DN km 1.99,1.989,5.387,1,0,0,0,0,71.3,10.2,35.0,150.0,150,TAMPER_0,4,1.168,NORMAL,LOW,D:poisson_from_periodicity
J00144,SNT,TRACK_CIRCUIT_MAINTENANCE,DC-MVPM-DN,DC-MVPM DN km 3.64,3.638,3.875,1,0,1,0,0,37.4,8.6,20.0,80.0,120,SNT_GANG_0,4,1.724,HIGH,MEDIUM,D:poisson_from_periodicity
J00168,TRD,DROPPER_WORK,ANU-CV-DN,ANU-CV DN km 0.25,0.253,0.606,1,1,0,0,0,30.2,6.2,18.0,70.0,120,TOWER_WAGON_0,4,1.061,NORMAL,MEDIUM,D:poisson_from_periodicity
J00004,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 1.07,1.07,1.605,1,0,0,0,0,47.2,13.6,25.0,100.0,120,PWAY_GANG_3,5,1.046,NORMAL,HIGH,D:poisson_from_periodicity
J00022,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KEY-KNNT-DN,KEY-KNNT DN km 5.34,5.338,5.581,0,0,0,1,0,21.7,7.0,15.0,55.0,0,SNT_GANG_1,5,0.959,NORMAL,HIGH,D:poisson_from_periodicity
J00029,ENGG,WELDING_REPAIR,SLY-DST-UP,SLY-DST UP km 1.01,1.01,1.143,1,0,0,0,0,74.7,16.3,30.0,120.0,120,PWAY_GANG_1,5,0.95,NORMAL,MEDIUM,D:poisson_from_periodicity
J00045,SNT,TRACK_CIRCUIT_MAINTENANCE,DPI-MAP-UP,DPI-MAP UP km 6.41,6.411,6.687,1,0,1,0,0,31.9,9.5,20.0,80.0,120,SNT_GANG_1,5,0.758,NORMAL,HIGH,D:poisson_from_periodicity
J00067,TRD,OHE_INSPECTION,BQI-LCR-UP,BQI-LCR UP km 3.76,3.761,8.026,1,1,0,0,0,49.9,11.8,25.0,100.0,120,TOWER_WAGON_1,5,1.366,NORMAL,MEDIUM,D:poisson_from_periodicity
J00077,TRD,OHE_MEASUREMENT_UNDER_LOAD,LCR-DSPT-UP,LCR-DSPT UP km 5.32,5.323,5.668,0,0,0,0,1,29.8,8.1,18.0,65.0,0,TRD_GANG_0,5,1.123,NORMAL,MEDIUM,D:poisson_from_periodicity
J00093,TRD,OHE_HEIGHT_ADJUSTMENT,TNT-KPPR-DN,TNT-KPPR DN km 4.41,4.41,4.784,1,1,0,0,0,25.1,9.6,15.0,60.0,120,TOWER_WAGON_1,5,1.368,NORMAL,HIGH,D:poisson_from_periodicity
J00104,ENGG,TURNOUT_TAMPING,MGSJ-SA-DN,MGSJ-SA DN km 0.80,0.796,1.271,1,0,0,0,0,51.6,16.1,30.0,130.0,150,TAMPER_0,5,0.8,NORMAL,HIGH,D:poisson_from_periodicity
J00113,ENGG,WELDING_REPAIR,SA-NEA-DN,SA-NEA DN km 1.10,1.099,1.168,1,0,0,0,0,42.3,18.6,30.0,120.0,120,PWAY_GANG_1,5,2.186,URGENT,HIGH,D:poisson_from_periodicity
J00155,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SGE-ANU-DN,SGE-ANU DN km 7.29,7.29,7.439,1,0,1,0,0,39.2,10.9,20.0,90.0,120,SNT_GANG_1,5,0.994,NORMAL,MEDIUM,D:poisson_from_periodicity
J00161,ENGG,THROUGH_TAMPING,ANU-CV-UP,ANU-CV UP km 5.66,5.658,7.478,1,0,0,0,0,66.0,14.2,35.0,150.0,150,TAMPER_1,5,1.718,HIGH,MEDIUM,D:poisson_from_periodicity
J00164,ENGG,TRACK_GEOMETRY_CORRECTION,ANU-CV-DN,ANU-CV DN km 5.05,5.051,5.573,1,0,0,0,0,41.6,14.9,25.0,100.0,120,PWAY_GANG_1,5,1.064,NORMAL,HIGH,D:poisson_from_periodicity
J00009,TRD,OHE_MEASUREMENT_UNDER_LOAD,TPT-MOLK-UP,TPT-MOLK UP km 1.21,1.205,1.459,0,0,0,0,1,30.6,6.2,18.0,65.0,0,TRD_GANG_1,6,0.814,NORMAL,MEDIUM,D:poisson_from_periodicity
J00010,ENGG,TURNOUT_TAMPING,MOLK-KEY-UP,MOLK-KEY UP km 0.56,0.561,0.981,1,0,0,0,0,70.3,14.3,30.0,130.0,150,TAMPER_1,6,1.204,NORMAL,MEDIUM,D:poisson_from_periodicity
J00020,ENGG,THROUGH_TAMPING,KEY-KNNT-DN,KEY-KNNT DN km 3.17,3.167,5.885,1,0,0,0,0,67.4,11.1,35.0,150.0,150,TAMPER_0,6,1.353,NORMAL,MEDIUM,D:poisson_from_periodicity
J00027,ENGG,THROUGH_TAMPING,SLY-DST-UP,SLY-DST UP km 4.33,4.334,8.17,1,0,0,0,0,66.1,11.1,35.0,150.0,150,TAMPER_1,6,1.098,NORMAL,MEDIUM,D:poisson_from_periodicity
J00047,ENGG,THROUGH_TAMPING,DPI-MAP-DN,DPI-MAP DN km 2.52,2.516,6.537,1,0,0,0,0,66.9,13.5,35.0,150.0,150,TAMPER_1,6,0.995,NORMAL,MEDIUM,D:poisson_from_periodicity
J00055,TRD,TRACTION_BONDING,MAP-TNGR-UP,MAP-TNGR UP km 1.73,1.729,1.885,1,0,0,0,0,19.5,5.4,12.0,50.0,120,TRD_GANG_1,6,0.596,NORMAL,MEDIUM,D:poisson_from_periodicity
J00061,SNT,TRACK_CIRCUIT_SHUNT_CHECK,BDY-BQI-UP,BDY-BQI UP km 1.44,1.435,1.63,0,0,0,1,0,21.8,5.3,15.0,55.0,0,SNT_GANG_0,6,0.914,NORMAL,MEDIUM,D:poisson_from_periodicity
J00075,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-UP,LCR-DSPT UP km 1.06,1.057,1.535,1,0,0,0,0,47.3,12.2,25.0,100.0,120,PWAY_GANG_0,6,1.694,HIGH,MEDIUM,D:poisson_from_periodicity
J00088,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TNT-KPPR-UP,TNT-KPPR UP km 7.29,7.288,7.477,1,0,1,0,0,44.3,8.5,20.0,90.0,120,SNT_GANG_0,6,1.796,HIGH,MEDIUM,D:poisson_from_periodicity
J00089,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TNT-KPPR-UP,TNT-KPPR UP km 6.78,6.779,6.897,1,0,1,0,0,35.1,10.4,20.0,90.0,120,SNT_GANG_2,6,0.925,NORMAL,HIGH,D:poisson_from_periodicity
J00095,SNT,POINT_MACHINE_OVERHAUL,KPPR-MGSJ-UP,KPPR-MGSJ UP km 0.83,0.834,1.035,1,0,1,0,0,46.8,9.4,25.0,100.0,120,SNT_GANG_1,6,2.185,URGENT,MEDIUM,D:poisson_from_periodicity
J00120,ENGG,TRACK_GEOMETRY_CORRECTION,NEA-VRPD-DN,NEA-VRPD DN km 1.95,1.954,2.995,1,0,0,0,0,42.4,10.7,25.0,100.0,120,PWAY_GANG_1,6,1.335,NORMAL,MEDIUM,D:poisson_from_periodicity
J00124,ENGG,THROUGH_TAMPING,DVBH-DC-UP,DVBH-DC UP km 3.17,3.167,5.188,1,0,0,0,0,60.5,10.5,35.0,150.0,150,TAMPER_1,6,1.683,HIGH,MEDIUM,D:poisson_from_periodicity
J00150,ENGG,RAIL_RENEWAL,MVPM-SGE-DN,MVPM-SGE DN km 1.51,1.509,1.723,1,0,0,0,0,87.6,22.4,45.0,180.0,150,PQRS_0,6,1.604,HIGH,MEDIUM,D:poisson_from_periodicity
J00152,ENGG,TRACK_GEOMETRY_CORRECTION,SGE-ANU-UP,SGE-ANU UP km 1.13,1.134,1.828,1,0,0,0,0,37.1,12.0,25.0,100.0,120,PWAY_GANG_1,6,0.875,NORMAL,HIGH,D:poisson_from_periodicity
J00163,TRD,OHE_INSPECTION,ANU-CV-UP,ANU-CV UP km 1.10,1.099,5.183,1,1,0,0,0,47.6,11.7,25.0,100.0,120,TOWER_WAGON_0,6,0.946,NORMAL,MEDIUM,D:poisson_from_periodicity
J00165,ENGG,TRACK_GEOMETRY_CORRECTION,ANU-CV-DN,ANU-CV DN km 1.17,1.168,1.717,1,0,0,0,0,37.0,14.9,25.0,100.0,120,PWAY_GANG_0,6,1.172,NORMAL,HIGH,D:poisson_from_periodicity
J00166,SNT,SIGNALLING_CABLE_WORK,ANU-CV-DN,ANU-CV DN km 7.69,7.693,8.066,1,0,1,0,0,50.6,11.3,30.0,110.0,150,SNT_GANG_1,6,1.085,NORMAL,MEDIUM,D:poisson_from_periodicity
J00167,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,ANU-CV-DN,ANU-CV DN km 2.19,2.187,2.248,1,0,1,0,0,39.4,10.7,20.0,90.0,120,SNT_GANG_0,6,0.885,NORMAL,MEDIUM,D:poisson_from_periodicity
J00013,ENGG,RAIL_RENEWAL,MOLK-KEY-DN,MOLK-KEY DN km 6.00,5.996,6.471,1,0,0,0,0,78.4,18.6,45.0,180.0,150,PQRS_0,7,1.793,HIGH,MEDIUM,D:poisson_from_periodicity
J00024,ENGG,THROUGH_TAMPING,KNNT-SLY-DN,KNNT-SLY DN km 0.83,0.829,3.779,1,0,0,0,0,70.9,10.7,35.0,150.0,150,TAMPER_1,7,1.674,HIGH,MEDIUM,D:poisson_from_periodicity
J00044,ENGG,TRACK_GEOMETRY_CORRECTION,DPI-MAP-UP,DPI-MAP UP km 5.27,5.267,5.688,1,0,0,0,0,45.8,11.6,25.0,100.0,120,PWAY_GANG_3,7,1.412,HIGH,MEDIUM,D:poisson_from_periodicity
J00046,TRD,OHE_INSPECTION,DPI-MAP-UP,DPI-MAP UP km 1.45,1.445,4.505,1,1,0,0,0,49.2,9.7,25.0,100.0,120,TOWER_WAGON_1,7,0.92,NORMAL,MEDIUM,D:poisson_from_periodicity
J00058,TRD,INSULATOR_REPLACEMENT,MAP-TNGR-DN,MAP-TNGR DN km 1.49,1.494,1.654,1,1,0,0,0,35.7,9.0,25.0,90.0,120,TOWER_WAGON_1,7,1.235,NORMAL,MEDIUM,D:poisson_from_periodicity
J00114,SNT,POINT_MACHINE_OVERHAUL,SA-NEA-DN,SA-NEA DN km 1.05,1.054,1.233,1,0,1,0,0,42.4,8.9,25.0,100.0,120,SNT_GANG_1,7,2.113,URGENT,MEDIUM,D:poisson_from_periodicity
J00121,SNT,TRACK_CIRCUIT_MAINTENANCE,VRPD-DVBH-DN,VRPD-DVBH DN km 3.88,3.878,4.142,1,0,1,0,0,33.1,8.1,20.0,80.0,120,SNT_GANG_2,7,1.43,HIGH,MEDIUM,D:poisson_from_periodicity
J00136,TRD,OHE_HEIGHT_ADJUSTMENT,DC-MVPM-UP,DC-MVPM UP km 11.67,11.672,12.112,1,1,0,0,0,22.7,9.1,15.0,60.0,120,TOWER_WAGON_1,7,0.961,NORMAL,HIGH,D:poisson_from_periodicity
J00142,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-DN,DC-MVPM DN km 9.84,9.844,10.275,1,0,0,0,0,45.3,10.4,25.0,100.0,120,PWAY_GANG_3,7,1.643,HIGH,MEDIUM,D:poisson_from_periodicity
J00147,ENGG,WELDING_REPAIR,MVPM-SGE-UP,MVPM-SGE UP km 1.10,1.103,1.207,1,0,0,0,0,43.5,12.0,30.0,120.0,120,PWAY_GANG_1,7,2.03,URGENT,MEDIUM,D:poisson_from_periodicity
J00158,TRD,OHE_INSPECTION,SGE-ANU-DN,SGE-ANU DN km 1.32,1.318,5.088,1,1,0,0,0,41.3,13.6,25.0,100.0,120,TOWER_WAGON_1,7,1.338,NORMAL,HIGH,D:poisson_from_periodicity
J00171,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-UP,CV-ED UP km 2.76,2.764,3.034,1,0,1,0,0,34.6,9.7,20.0,80.0,120,SNT_GANG_0,7,1.046,NORMAL,HIGH,D:poisson_from_periodicity
J00030,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SLY-DST-UP,SLY-DST UP km 3.81,3.812,3.854,1,0,1,0,0,41.8,10.9,20.0,90.0,120,SNT_GANG_1,8,1.497,HIGH,MEDIUM,D:poisson_from_periodicity
J00053,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MAP-TNGR-UP,MAP-TNGR UP km 0.84,0.842,0.919,1,0,1,0,0,42.6,11.2,20.0,90.0,120,SNT_GANG_2,8,0.955,NORMAL,MEDIUM,D:poisson_from_periodicity
J00054,TRD,OHE_INSPECTION,MAP-TNGR-UP,MAP-TNGR UP km 0.95,0.947,4.588,1,1,0,0,0,38.5,10.7,25.0,100.0,120,TOWER_WAGON_0,8,1.188,NORMAL,MEDIUM,D:poisson_from_periodicity
J00072,TRD,OHE_MEASUREMENT_UNDER_LOAD,BQI-LCR-DN,BQI-LCR DN km 1.22,1.22,1.553,0,0,0,0,1,29.0,5.9,18.0,65.0,0,TRD_GANG_0,8,0.814,NORMAL,MEDIUM,D:poisson_from_periodicity
J00091,ENGG,THROUGH_TAMPING,TNT-KPPR-DN,TNT-KPPR DN km 6.17,6.175,8.875,1,0,0,0,0,64.1,10.4,35.0,150.0,150,TAMPER_0,8,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00103,ENGG,TURNOUT_TAMPING,MGSJ-SA-DN,MGSJ-SA DN km 0.02,0.016,0.488,1,0,0,0,0,56.3,13.3,30.0,130.0,150,TAMPER_1,8,1.591,HIGH,MEDIUM,D:poisson_from_periodicity
J00105,ENGG,TRACK_GEOMETRY_CORRECTION,MGSJ-SA-DN,MGSJ-SA DN km 2.72,2.722,3.042,1,0,0,0,0,33.8,14.0,25.0,100.0,120,PWAY_GANG_0,8,1.426,HIGH,HIGH,D:poisson_from_periodicity
J00106,ENGG,WELDING_REPAIR,MGSJ-SA-DN,MGSJ-SA DN km 1.21,1.206,1.366,1,0,0,0,0,52.0,12.8,30.0,120.0,120,PWAY_GANG_0,8,2.282,URGENT,MEDIUM,D:poisson_from_periodicity
J00110,SNT,TRACK_CIRCUIT_SHUNT_CHECK,SA-NEA-UP,SA-NEA UP km 1.96,1.964,2.141,0,0,0,1,0,21.7,5.1,15.0,55.0,0,SNT_GANG_0,8,1.18,NORMAL,MEDIUM,D:poisson_from_periodicity
J00123,ENGG,THROUGH_TAMPING,DVBH-DC-UP,DVBH-DC UP km 0.56,0.564,3.913,1,0,0,0,0,56.0,9.9,35.0,150.0,150,TAMPER_1,8,1.196,NORMAL,MEDIUM,D:poisson_from_periodicity
J00157,TRD,OHE_INSPECTION,SGE-ANU-DN,SGE-ANU DN km 3.33,3.329,6.82,1,1,0,0,0,38.6,13.5,25.0,100.0,120,TOWER_WAGON_1,8,0.572,NORMAL,HIGH,D:poisson_from_periodicity
J00017,ENGG,TURNOUT_TAMPING,KEY-KNNT-UP,KEY-KNNT UP km 0.14,0.145,0.472,1,0,0,0,0,56.3,15.2,30.0,130.0,150,TAMPER_1,9,1.166,NORMAL,MEDIUM,D:poisson_from_periodicity
J00023,ENGG,THROUGH_TAMPING,KNNT-SLY-DN,KNNT-SLY DN km 1.01,1.007,4.954,1,0,0,0,0,76.0,13.1,35.0,150.0,150,TAMPER_1,9,1.69,HIGH,MEDIUM,D:poisson_from_periodicity
J00032,ENGG,THROUGH_TAMPING,SLY-DST-DN,SLY-DST DN km 0.03,0.032,2.736,1,0,0,0,0,69.9,12.9,35.0,150.0,150,TAMPER_1,9,0.946,NORMAL,MEDIUM,D:poisson_from_periodicity
