job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00056,TRD,DROPPER_WORK,DST-DPI-DN,DST-DPI DN km 6.43,6.434,6.622,1,1,0,0,0,30.6,6.3,18.0,70.0,120,TOWER_WAGON_1,-2,1.068,URGENT,MEDIUM,D:poisson_from_periodicity
J00066,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MAP-TNGR-DN,MAP-TNGR DN km 2.80,2.797,2.875,1,0,1,0,0,50.0,11.2,20.0,90.0,120,SNT_GANG_1,-2,1.078,URGENT,MEDIUM,D:poisson_from_periodicity
J00087,ENGG,THROUGH_TAMPING,BQI-LCR-UP,BQI-LCR UP km 3.80,3.798,6.004,1,0,0,0,0,62.3,12.8,35.0,150.0,150,TAMPER_0,-2,1.562,URGENT,MEDIUM,D:poisson_from_periodicity
J00109,TRD,OHE_MEASUREMENT_UNDER_LOAD,LCR-DSPT-DN,LCR-DSPT DN km 1.78,1.779,2.078,0,0,0,0,1,28.2,6.2,18.0,65.0,0,TRD_GANG_0,-2,0.67,URGENT,MEDIUM,D:poisson_from_periodicity
J00114,SNT,TRACK_CIRCUIT_SHUNT_CHECK,DSPT-TNT-DN,DSPT-TNT DN km 0.35,0.354,0.579,0,0,0,1,0,29.5,5.9,15.0,55.0,0,SNT_GANG_2,-2,0.76,URGENT,MEDIUM,D:poisson_from_periodicity
J00140,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MGSJ-SA-UP,MGSJ-SA UP km 0.37,0.366,0.418,1,0,1,0,0,35.7,10.4,20.0,90.0,120,SNT_GANG_2,-2,1.074,URGENT,HIGH,D:poisson_from_periodicity
J00149,ENGG,THROUGH_TAMPING,SA-NEA-UP,SA-NEA UP km 2.84,2.842,6.787,1,0,0,0,0,71.8,14.2,35.0,150.0,150,TAMPER_0,-2,1.531,URGENT,MEDIUM,D:poisson_from_periodicity
J00159,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SA-NEA-UP,SA-NEA UP km 4.43,4.431,4.502,1,0,1,0,0,30.6,9.4,20.0,90.0,120,SNT_GANG_1,-2,1.241,URGENT,HIGH,D:poisson_from_periodicity
J00171,ENGG,DEEP_SCREENING,NEA-VRPD-DN,NEA-VRPD DN km 0.51,0.509,1.702,1,0,0,0,0,133.5,31.4,90.0,300.0,240,BCM_0,-2,1.022,URGENT,MEDIUM,D:poisson_from_periodicity
J00173,SNT,POINT_MACHINE_OVERHAUL,VRPD-DVBH-UP,VRPD-DVBH UP km 3.93,3.93,4.114,1,0,1,0,0,42.9,8.7,25.0,100.0,120,SNT_GANG_2,-2,2.192,URGENT,MEDIUM,D:poisson_from_periodicity
J00194,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 3.61,3.608,7.685,1,1,0,0,0,47.6,12.0,25.0,100.0,120,TOWER_WAGON_1,-2,1.155,URGENT,MEDIUM,D:poisson_from_periodicity
J00199,TRD,OHE_MEASUREMENT_UNDER_LOAD,DC-MVPM-DN,DC-MVPM DN km 6.37,6.369,6.724,0,0,0,0,1,29.6,7.7,18.0,65.0,0,TRD_GANG_0,-2,0.631,URGENT,MEDIUM,D:poisson_from_periodicity
J00201,ENGG,TURNOUT_TAMPING,MVPM-SGE-UP,MVPM-SGE UP km 2.25,2.246,2.78,1,0,0,0,0,58.9,11.8,30.0,130.0,150,TAMPER_1,-2,2.725,URGENT,MEDIUM,D:poisson_from_periodicity
J00210,TRD,OHE_MEASUREMENT_UNDER_LOAD,SGE-ANU-UP,SGE-ANU UP km 4.23,4.23,4.847,0,0,0,0,1,23.7,7.4,18.0,65.0,0,TRD_GANG_0,-2,0.803,URGENT,HIGH,D:poisson_from_periodicity
J00219,ENGG,TRACK_GEOMETRY_CORRECTION,ANU-CV-DN,ANU-CV DN km 5.67,5.669,6.049,1,0,0,0,0,41.1,12.8,25.0,100.0,120,PWAY_GANG_1,-2,1.401,URGENT,HIGH,D:poisson_from_periodicity
J00228,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-UP,CV-ED UP km 2.52,2.515,2.709,1,0,1,0,0,31.8,7.0,20.0,80.0,120,SNT_GANG_2,-2,1.464,URGENT,MEDIUM,D:poisson_from_periodicity
J00235,SNT,TRACK_CIRCUIT_SHUNT_CHECK,CV-ED-DN,CV-ED DN km 4.22,4.221,4.377,0,0,0,1,0,20.4,5.9,15.0,55.0,0,SNT_GANG_1,-2,1.042,URGENT,HIGH,D:poisson_from_periodicity
J00069,ENGG,RAIL_RENEWAL,TNGR-BDY-UP,TNGR-BDY UP km 5.79,5.793,6.079,1,0,0,0,0,79.9,18.7,45.0,180.0,150,PQRS_0,-1,1.636,URGENT,MEDIUM,D:poisson_from_periodicity
J00078,TRD,OHE_INSPECTION,BDY-BQI-UP,BDY-BQI UP km 4.85,4.846,7.169,1,1,0,0,0,41.4,10.5,25.0,100.0,120,TOWER_WAGON_0,-1,1.111,URGENT,MEDIUM,D:poisson_from_periodicity
J00079,TRD,INSULATOR_REPLACEMENT,BDY-BQI-UP,BDY-BQI UP km 2.97,2.967,3.124,1,1,0,0,0,33.5,8.8,25.0,90.0,120,TOWER_WAGON_0,-1,1.333,URGENT,MEDIUM,D:poisson_from_periodicity
J00095,TRD,TRACTION_BONDING,BQI-LCR-DN,BQI-LCR DN km 0.08,0.077,0.243,1,0,0,0,0,16.9,7.0,12.0,50.0,120,TRD_GANG_1,-1,0.981,URGENT,HIGH,D:poisson_from_periodicity
J00097,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-UP,LCR-DSPT UP km 0.95,0.95,1.347,1,0,0,0,0,36.3,10.6,25.0,100.0,120,PWAY_GANG_1,-1,1.021,URGENT,HIGH,D:poisson_from_periodicity
J00120,ENGG,TRACK_GEOMETRY_CORRECTION,TNT-KPPR-DN,TNT-KPPR DN km 8.37,8.369,8.967,1,0,0,0,0,43.4,11.9,25.0,100.0,120,PWAY_GANG_1,-1,1.332,URGENT,MEDIUM,D:poisson_from_periodicity
J00130,ENGG,TRACK_GEOMETRY_CORRECTION,KPPR-MGSJ-UP,KPPR-MGSJ UP km 0.88,0.88,1.419,1,0,0,0,0,45.7,13.2,25.0,100.0,120,PWAY_GANG_1,-1,1.476,URGENT,HIGH,D:poisson_from_periodicity
J00146,SNT,TRACK_CIRCUIT_MAINTENANCE,MGSJ-SA-DN,MGSJ-SA DN km 2.08,2.081,2.261,1,0,1,0,0,32.0,9.9,20.0,80.0,120,SNT_GANG_1,-1,1.188,URGENT,HIGH,D:poisson_from_periodicity
J00147,SNT,SIGNALLING_CABLE_WORK,MGSJ-SA-DN,MGSJ-SA DN km 2.39,2.389,2.643,1,0,1,0,0,56.3,11.1,30.0,110.0,150,SNT_GANG_0,-1,1.198,URGENT,MEDIUM,D:poisson_from_periodicity
J00150,ENGG,TURNOUT_TAMPING,SA-NEA-UP,SA-NEA UP km 5.11,5.112,5.428,1,0,0,0,0,54.4,16.1,30.0,130.0,150,TAMPER_1,-1,0.894,URGENT,HIGH,D:poisson_from_periodicity
J00189,TRD,OHE_INSPECTION,DC-MVPM-UP,DC-MVPM UP km 7.72,7.722,12.269,1,1,0,0,0,35.1,13.4,25.0,100.0,120,TOWER_WAGON_1,-1,0.799,URGENT,HIGH,D:poisson_from_periodicity
J00027,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,KEY-KNNT-DN,KEY-KNNT DN km 3.21,3.213,3.369,1,0,1,0,0,48.3,9.8,20.0,90.0,120,SNT_GANG_2,0,1.296,URGENT,MEDIUM,D:poisson_from_periodicity
J00054,TRD,OHE_INSPECTION,DST-DPI-DN,DST-DPI DN km 2.45,2.447,4.723,1,1,0,0,0,41.3,10.1,25.0,100.0,120,TOWER_WAGON_1,0,0.925,URGENT,MEDIUM,D:poisson_from_periodicity
J00061,ENGG,THROUGH_TAMPING,DPI-MAP-DN,DPI-MAP DN km 1.26,1.261,4.374,1,0,0,0,0,57.3,11.3,35.0,150.0,150,TAMPER_0,0,2.234,URGENT,MEDIUM,D:poisson_from_periodicity
J00062,ENGG,TRACK_GEOMETRY_CORRECTION,DPI-MAP-DN,DPI-MAP DN km 4.43,4.434,5.186,1,0,0,0,0,42.1,10.6,25.0,100.0,120,PWAY_GANG_2,0,1.65,URGENT,MEDIUM,D:poisson_from_periodicity
J00074,TRD,DROPPER_WORK,TNGR-BDY-DN,TNGR-BDY DN km 3.91,3.909,4.23,1,1,0,0,0,32.9,6.9,18.0,70.0,120,TOWER_WAGON_1,0,1.491,URGENT,MEDIUM,D:poisson_from_periodicity
J00088,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-UP,BQI-LCR UP km 9.08,9.079,9.349,1,0,0,0,0,42.8,13.2,25.0,100.0,120,PWAY_GANG_1,0,1.644,URGENT,HIGH,D:poisson_from_periodicity
J00092,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-DN,BQI-LCR DN km 8.81,8.807,9.186,1,0,0,0,0,50.8,12.0,25.0,100.0,120,PWAY_GANG_3,0,1.403,URGENT,MEDIUM,D:poisson_from_periodicity
J00110,SNT,TRACK_CIRCUIT_MAINTENANCE,DSPT-TNT-UP,DSPT-TNT UP km 0.78,0.781,0.963,1,0,1,0,0,26.9,6.8,20.0,80.0,120,SNT_GANG_2,0,1.088,URGENT,MEDIUM,D:poisson_from_periodicity
J00111,SNT,TRACK_CIRCUIT_MAINTENANCE,DSPT-TNT-UP,DSPT-TNT UP km 3.43,3.432,3.865,1,0,1,0,0,38.0,6.6,20.0,80.0,120,SNT_GANG_1,0,1.3,URGENT,MEDIUM,D:poisson_from_periodicity
J00116,ENGG,TRACK_GEOMETRY_CORRECTION,TNT-KPPR-UP,TNT-KPPR UP km 1.56,1.559,2.054,1,0,0,0,0,42.3,12.3,25.0,100.0,120,PWAY_GANG_2,0,1.454,URGENT,HIGH,D:poisson_from_periodicity
J00121,ENGG,TRACK_GEOMETRY_CORRECTION,TNT-KPPR-DN,TNT-KPPR DN km 9.76,9.76,10.139,1,0,0,0,0,60.6,9.8,25.0,100.0,120,PWAY_GANG_2,0,1.475,URGENT,MEDIUM,D:poisson_from_periodicity
J00127,SNT,TRACK_CIRCUIT_MAINTENANCE,TNT-KPPR-DN,TNT-KPPR DN km 0.76,0.757,1.184,1,0,1,0,0,36.1,8.0,20.0,80.0,120,SNT_GANG_2,0,1.506,URGENT,MEDIUM,D:poisson_from_periodicity
J00163,SNT,POINT_MACHINE_OVERHAUL,SA-NEA-DN,SA-NEA DN km 5.84,5.836,6.065,1,0,1,0,0,42.0,11.4,25.0,100.0,120,SNT_GANG_0,0,2.202,URGENT,MEDIUM,D:poisson_from_periodicity
J00178,ENGG,TRACK_GEOMETRY_CORRECTION,DVBH-DC-UP,DVBH-DC UP km 2.20,2.196,3.058,1,0,0,0,0,38.2,10.9,25.0,100.0,120,PWAY_GANG_1,0,0.96,URGENT,HIGH,D:poisson_from_periodicity
J00206,SNT,POINT_MACHINE_OVERHAUL,SGE-ANU-UP,SGE-ANU UP km 2.29,2.29,2.446,1,0,1,0,0,51.2,11.2,25.0,100.0,120,SNT_GANG_0,0,1.173,URGENT,MEDIUM,D:poisson_from_periodicity
J00002,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 3.96,3.958,4.292,1,0,0,0,0,39.3,14.1,25.0,100.0,120,PWAY_GANG_2,1,1.145,NORMAL,HIGH,D:poisson_from_periodicity
J00006,SNT,TRACK_CIRCUIT_SHUNT_CHECK,JTJ-TPT-UP,JTJ-TPT UP km 3.35,3.346,3.526,0,0,0,1,0,23.0,5.2,15.0,55.0,0,SNT_GANG_0,1,0.705,NORMAL,MEDIUM,D:poisson_from_periodicity
J00009,ENGG,WELDING_REPAIR,TPT-MOLK-UP,TPT-MOLK UP km 1.10,1.099,1.158,1,0,0,0,0,65.0,17.3,30.0,120.0,120,PWAY_GANG_2,1,1.457,HIGH,MEDIUM,D:poisson_from_periodicity
J00013,TRD,OHE_INSPECTION,TPT-MOLK-DN,TPT-MOLK DN km 0.15,0.148,2.975,1,1,0,0,0,41.8,11.1,25.0,100.0,120,TOWER_WAGON_1,1,1.586,HIGH,MEDIUM,D:poisson_from_periodicity
J00025,TRD,OHE_INSPECTION,KEY-KNNT-UP,KEY-KNNT UP km 0.17,0.173,4.584,1,1,0,0,0,50.4,14.5,25.0,100.0,120,TOWER_WAGON_1,1,0.97,NORMAL,HIGH,D:poisson_from_periodicity
J00038,TRD,DROPPER_WORK,SLY-DST-UP,SLY-DST UP km 5.30,5.303,5.63,1,1,0,0,0,31.0,6.1,18.0,70.0,120,TOWER_WAGON_1,1,1.097,NORMAL,MEDIUM,D:poisson_from_periodicity
J00089,TRD,OHE_INSPECTION,BQI-LCR-UP,BQI-LCR UP km 2.29,2.286,6.051,1,1,0,0,0,42.2,12.0,25.0,100.0,120,TOWER_WAGON_0,1,1.194,NORMAL,HIGH,D:poisson_from_periodicity
J00105,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 1.90,1.904,2.173,1,0,0,0,0,42.5,11.2,25.0,100.0,120,PWAY_GANG_2,1,0.904,NORMAL,MEDIUM,D:poisson_from_periodicity
J00136,ENGG,TRACK_GEOMETRY_CORRECTION,MGSJ-SA-UP,MGSJ-SA UP km 0.73,0.734,1.107,1,0,0,0,0,53.2,10.6,25.0,100.0,120,PWAY_GANG_1,1,1.35,NORMAL,MEDIUM,D:poisson_from_periodicity
J00142,SNT,TRACK_CIRCUIT_SHUNT_CHECK,MGSJ-SA-UP,MGSJ-SA UP km 2.24,2.236,2.374,0,0,0,1,0,22.8,5.3,15.0,55.0,0,SNT_GANG_2,1,0.867,NORMAL,MEDIUM,D:poisson_from_periodicity
J00145,SNT,POINT_MACHINE_OVERHAUL,MGSJ-SA-DN,MGSJ-SA DN km 1.29,1.287,1.45,1,0,1,0,0,37.4,9.7,25.0,100.0,120,SNT_GANG_0,1,1.357,NORMAL,MEDIUM,D:poisson_from_periodicity
J00148,TRD,OHE_INSPECTION,MGSJ-SA-DN,MGSJ-SA DN km 0.09,0.091,3.169,1,1,0,0,0,43.1,11.0,25.0,100.0,120,TOWER_WAGON_0,1,0.914,NORMAL,MEDIUM,D:poisson_from_periodicity
J00175,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,VRPD-DVBH-DN,VRPD-DVBH DN km 0.08,0.079,0.198,1,0,1,0,0,42.6,11.1,20.0,90.0,120,SNT_GANG_2,1,1.411,HIGH,MEDIUM,D:poisson_from_periodicity
J00186,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 12.11,12.112,12.498,1,0,0,0,0,41.8,11.2,25.0,100.0,120,PWAY_GANG_1,1,1.081,NORMAL,MEDIUM,D:poisson_from_periodicity
J00191,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-DN,DC-MVPM DN km 1.12,1.118,1.445,1,0,0,0,0,47.0,10.7,25.0,100.0,120,PWAY_GANG_2,1,1.248,NORMAL,MEDIUM,D:poisson_from_periodicity
J00040,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-DN,SLY-DST DN km 4.95,4.947,5.198,1,0,0,0,0,38.5,9.8,25.0,100.0,120,PWAY_GANG_1,2,1.781,HIGH,MEDIUM,D:poisson_from_periodicity
J00051,SNT,SIGNALLING_CABLE_WORK,DST-DPI-DN,DST-DPI DN km 5.81,5.812,6.401,1,0,1,0,0,51.7,12.4,30.0,110.0,150,SNT_GANG_2,2,1.205,NORMAL,MEDIUM,D:poisson_from_periodicity
J00063,SNT,POINT_MACHINE_OVERHAUL,DPI-MAP-DN,DPI-MAP DN km 0.26,0.256,0.439,1,0,1,0,0,34.9,8.5,25.0,100.0,120,SNT_GANG_0,2,0.9,NORMAL,MEDIUM,D:poisson_from_periodicity
J00065,TRD,INSULATOR_REPLACEMENT,MAP-TNGR-UP,MAP-TNGR UP km 4.33,4.33,4.478,1,1,0,0,0,40.0,7.4,25.0,90.0,120,TOWER_WAGON_0,2,1.39,NORMAL,MEDIUM,D:poisson_from_periodicity
J00090,ENGG,THROUGH_TAMPING,BQI-LCR-DN,BQI-LCR DN km 1.06,1.064,3.282,1,0,0,0,0,63.1,10.3,35.0,150.0,150,TAMPER_0,2,1.519,HIGH,MEDIUM,D:poisson_from_periodicity
J00096,ENGG,TURNOUT_TAMPING,LCR-DSPT-UP,LCR-DSPT UP km 3.59,3.586,3.997,1,0,0,0,0,77.9,17.1,30.0,130.0,150,TAMPER_1,2,1.698,HIGH,MEDIUM,D:poisson_from_periodicity
J00098,SNT,SIGNALLING_CABLE_WORK,LCR-DSPT-UP,LCR-DSPT UP km 5.99,5.989,6.653,1,0,1,0,0,55.3,10.4,30.0,110.0,150,SNT_GANG_1,2,1.5,HIGH,MEDIUM,D:poisson_from_periodicity
J00100,TRD,OHE_INSPECTION,LCR-DSPT-UP,LCR-DSPT UP km 0.77,0.766,4.336,1,1,0,0,0,45.1,10.1,25.0,100.0,120,TOWER_WAGON_0,2,1.197,NORMAL,MEDIUM,D:poisson_from_periodicity
J00126,SNT,TRACK_CIRCUIT_MAINTENANCE,TNT-KPPR-DN,TNT-KPPR DN km 4.72,4.722,5.146,1,0,1,0,0,33.5,7.8,20.0,80.0,120,SNT_GANG_1,2,1.126,NORMAL,MEDIUM,D:poisson_from_periodicity
J00196,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 3.72,3.721,7.602,1,1,0,0,0,45.0,12.3,25.0,100.0,120,TOWER_WAGON_1,2,1.153,NORMAL,MEDIUM,D:poisson_from_periodicity
J00203,TRD,DROPPER_WORK,MVPM-SGE-DN,MVPM-SGE DN km 3.92,3.924,4.17,1,1,0,0,0,32.0,7.0,18.0,70.0,120,TOWER_WAGON_1,2,1.437,HIGH,MEDIUM,D:poisson_from_periodicity
J00207,TRD,DROPPER_WORK,SGE-ANU-UP,SGE-ANU UP km 3.71,3.712,4.066,1,1,0,0,0,33.6,6.6,18.0,70.0,120,TOWER_WAGON_1,2,1.3,NORMAL,MEDIUM,D:poisson_from_periodicity
J00004,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 1.07,1.07,1.605,1,0,0,0,0,47.2,13.6,25.0,100.0,120,PWAY_GANG_3,3,1.046,NORMAL,HIGH,D:poisson_from_periodicity
J00007,ENGG,TURNOUT_TAMPING,JTJ-TPT-DN,JTJ-TPT DN km 3.93,3.927,4.375,1,0,0,0,0,60.3,11.4,30.0,130.0,150,TAMPER_0,3,1.943,HIGH,MEDIUM,D:poisson_from_periodicity
J00008,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,JTJ-TPT-DN,JTJ-TPT DN km 2.99,2.987,3.107,1,0,1,0,0,41.8,7.9,20.0,90.0,120,SNT_GANG_0,3,1.266,NORMAL,MEDIUM,D:poisson_from_periodicity
J00041,ENGG,THROUGH_TAMPING,DST-DPI-UP,DST-DPI UP km 4.36,4.359,7.131,1,0,0,0,0,67.3,14.1,35.0,150.0,150,TAMPER_0,3,1.614,HIGH,MEDIUM,D:poisson_from_periodicity
J00049,TRD,OHE_MEASUREMENT_UNDER_LOAD,DST-DPI-UP,DST-DPI UP km 7.13,7.133,7.513,0,0,0,0,1,27.3,8.3,18.0,65.0,0,TRD_GANG_0,3,0.622,NORMAL,HIGH,D:poisson_from_periodicity
J00059,SNT,SIGNALLING_CABLE_WORK,DPI-MAP-UP,DPI-MAP UP km 2.80,2.796,2.996,1,0,1,0,0,47.6,11.3,30.0,110.0,150,SNT_GANG_0,3,1.842,HIGH,MEDIUM,D:poisson_from_periodicity
J00113,TRD,OHE_HEIGHT_ADJUSTMENT,DSPT-TNT-UP,DSPT-TNT UP km 2.48,2.48,3.368,1,1,0,0,0,29.1,8.7,15.0,60.0,120,TOWER_WAGON_1,3,0.548,NORMAL,HIGH,D:poisson_from_periodicity
J00134,ENGG,TRACK_GEOMETRY_CORRECTION,KPPR-MGSJ-DN,KPPR-MGSJ DN km 2.25,2.246,2.514,1,0,0,0,0,45.3,10.7,25.0,100.0,120,PWAY_GANG_2,3,0.6,NORMAL,MEDIUM,D:poisson_from_periodicity
J00143,TRD,OHE_MEASUREMENT_UNDER_LOAD,MGSJ-SA-UP,MGSJ-SA UP km 2.53,2.527,2.844,0,0,0,0,1,26.7,6.5,18.0,65.0,0,TRD_GANG_1,3,0.832,NORMAL,MEDIUM,D:poisson_from_periodicity
J00144,ENGG,TRACK_GEOMETRY_CORRECTION,MGSJ-SA-DN,MGSJ-SA DN km 0.67,0.672,0.937,1,0,0,0,0,44.8,12.7,25.0,100.0,120,PWAY_GANG_3,3,1.304,NORMAL,HIGH,D:poisson_from_periodicity
J00188,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,DC-MVPM-UP,DC-MVPM UP km 11.41,11.409,11.523,1,0,1,0,0,35.0,7.4,20.0,90.0,120,SNT_GANG_1,3,0.971,NORMAL,MEDIUM,D:poisson_from_periodicity
J00197,TRD,OHE_HEIGHT_ADJUSTMENT,DC-MVPM-DN,DC-MVPM DN km 9.14,9.139,10.282,1,1,0,0,0,26.0,9.4,15.0,60.0,120,TOWER_WAGON_1,3,0.912,NORMAL,HIGH,D:poisson_from_periodicity
J00229,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,CV-ED-UP,CV-ED UP km 4.22,4.218,4.322,1,0,1,0,0,35.9,9.8,20.0,90.0,120,SNT_GANG_1,3,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00011,ENGG,WELDING_REPAIR,TPT-MOLK-DN,TPT-MOLK DN km 2.45,2.45,2.497,1,0,0,0,0,52.9,18.5,30.0,120.0,120,PWAY_GANG_1,4,2.049,URGENT,HIGH,D:poisson_from_periodicity
J00026,ENGG,THROUGH_TAMPING,KEY-KNNT-DN,KEY-KNNT DN km 2.20,2.195,4.92,1,0,0,0,0,66.5,10.4,35.0,150.0,150,TAMPER_0,4,1.515,HIGH,MEDIUM,D:poisson_from_periodicity
J00045,ENGG,TRACK_GEOMETRY_CORRECTION,DST-DPI-UP,DST-DPI UP km 3.99,3.987,4.616,1,0,0,0,0,48.7,10.5,25.0,100.0,120,PWAY_GANG_3,4,1.689,HIGH,MEDIUM,D:poisson_from_periodicity
J00052,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,DST-DPI-DN,DST-DPI DN km 3.52,3.517,3.747,1,0,1,0,0,36.2,9.8,20.0,90.0,120,SNT_GANG_2,4,0.972,NORMAL,MEDIUM,D:poisson_from_periodicity
J00081,TRD,OHE_MEASUREMENT_UNDER_LOAD,BDY-BQI-UP,BDY-BQI UP km 5.24,5.242,5.548,0,0,0,0,1,34.9,6.4,18.0,65.0,0,TRD_GANG_0,4,0.736,NORMAL,MEDIUM,D:poisson_from_periodicity
J00138,SNT,TRACK_CIRCUIT_MAINTENANCE,MGSJ-SA-UP,MGSJ-SA UP km 2.74,2.743,3.0,1,0,1,0,0,30.1,8.6,20.0,80.0,120,SNT_GANG_2,4,1.048,NORMAL,HIGH,D:poisson_from_periodicity
J00141,TRD,OHE_INSPECTION,MGSJ-SA-UP,MGSJ-SA UP km 0.09,0.092,3.17,1,1,0,0,0,53.5,14.7,25.0,100.0,120,TOWER_WAGON_0,4,0.879,NORMAL,MEDIUM,D:poisson_from_periodicity
J00158,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SA-NEA-UP,SA-NEA UP km 5.40,5.404,5.512,1,0,1,0,0,51.9,8.1,20.0,90.0,120,SNT_GANG_0,4,1.005,NORMAL,MEDIUM,D:poisson_from_periodicity
J00168,SNT,TRACK_CIRCUIT_MAINTENANCE,NEA-VRPD-UP,NEA-VRPD UP km 0.44,0.436,0.692,1,0,1,0,0,32.6,7.0,20.0,80.0,120,SNT_GANG_1,4,1.222,NORMAL,MEDIUM,D:poisson_from_periodicity
J00182,SNT,TRACK_CIRCUIT_SHUNT_CHECK,DVBH-DC-DN,DVBH-DC DN km 4.91,4.906,5.152,0,0,0,1,0,26.0,6.9,15.0,55.0,0,SNT_GANG_0,4,0.879,NORMAL,MEDIUM,D:poisson_from_periodicity
J00187,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 8.28,8.278,8.894,1,0,0,0,0,50.9,13.2,25.0,100.0,120,PWAY_GANG_2,4,1.288,NORMAL,MEDIUM,D:poisson_from_periodicity
J00195,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 8.12,8.124,11.675,1,1,0,0,0,45.2,14.4,25.0,100.0,120,TOWER_WAGON_1,4,1.312,NORMAL,HIGH,D:poisson_from_periodicity
